op_name,dtype,b,nh,nh_kv,hd,s_q,s_kv,time_ms,flops,bytes
flashattn,float16,64,32,8,128,256,8192,34.617026,2199023255552,2415919104
flashattn,float16,64,32,8,128,256,4096,17.211392,1099511627776,1342177280
flashattn,float16,64,32,8,128,256,2048,8.503707,549755813888,805306368
flashattn,float16,64,32,8,128,256,1024,4.145349,274877906944,536870912
flashattn,float16,64,32,8,128,256,512,1.967671,137438953472,402653184
flashattn,float16,64,32,8,128,256,256,1.041507,68719476736,335544320
flashattn,float16,64,32,8,128,128,262144,OOM,0,0
flashattn,float16,64,32,8,128,128,131072,OOM,0,0
flashattn,float16,64,32,8,128,128,65536,148.557926,8796093022208,17314086912
flashattn,float16,64,32,8,128,128,32768,73.437593,4398046511104,8724152320
flashattn,float16,64,32,8,128,128,16384,36.323803,2199023255552,4429185024
flashattn,float16,64,32,8,128,128,8192,18.098962,1099511627776,2281701376
flashattn,float16,64,32,8,128,128,4096,9.045555,549755813888,1207959552
flashattn,float16,64,32,8,128,128,2048,4.540094,274877906944,671088640
flashattn,float16,64,32,8,128,128,1024,2.306881,137438953472,402653184
flashattn,float16,64,32,8,128,128,512,1.202602,68719476736,268435456
flashattn,float16,64,32,8,128,128,256,0.723758,34359738368,201326592
flashattn,float16,64,32,8,128,128,128,0.435680,17179869184,167772160
flashattn,float16,64,32,8,128,64,262144,OOM,0,0
flashattn,float16,64,32,8,128,64,131072,OOM,0,0
flashattn,float16,64,32,8,128,64,65536,77.669530,4398046511104,17246978048
flashattn,float16,64,32,8,128,64,32768,38.879587,2199023255552,8657043456
flashattn,float16,64,32,8,128,64,16384,19.374789,1099511627776,4362076160
flashattn,float16,64,32,8,128,64,8192,9.689905,549755813888,2214592512
flashattn,float16,64,32,8,128,64,4096,4.928655,274877906944,1140850688
flashattn,float16,64,32,8,128,64,2048,2.566485,137438953472,603979776
flashattn,float16,64,32,8,128,64,1024,1.400238,68719476736,335544320
flashattn,float16,64,32,8,128,64,512,0.815479,34359738368,201326592
flashattn,float16,64,32,8,128,64,256,0.484861,17179869184,134217728
flashattn,float16,64,32,8,128,64,128,0.299230,8589934592,100663296
flashattn,float16,64,32,8,128,32,262144,OOM,0,0
flashattn,float16,64,32,8,128,32,131072,OOM,0,0
flashattn,float16,64,32,8,128,32,65536,78.117479,2199023255552,17213423616
flashattn,float16,64,32,8,128,32,32768,38.981356,1099511627776,8623489024
flashattn,float16,64,32,8,128,32,16384,19.461987,549755813888,4328521728
flashattn,float16,64,32,8,128,32,8192,9.776198,274877906944,2181038080
flashattn,float16,64,32,8,128,32,4096,4.938762,137438953472,1107296256
flashattn,float16,64,32,8,128,32,2048,2.521832,68719476736,570425344
flashattn,float16,64,32,8,128,32,1024,1.332782,34359738368,301989888
flashattn,float16,64,32,8,128,32,512,0.774956,17179869184,167772160
flashattn,float16,64,32,8,128,32,256,0.459957,8589934592,100663296
flashattn,float16,64,32,8,128,32,128,0.245020,4294967296,67108864
flashattn,float16,64,32,8,128,16,262144,OOM,0,0
flashattn,float16,64,32,8,128,16,131072,OOM,0,0
flashattn,float16,64,32,8,128,16,65536,77.689088,1099511627776,17196646400
flashattn,float16,64,32,8,128,16,32768,38.821060,549755813888,8606711808
flashattn,float16,64,32,8,128,16,16384,19.347259,274877906944,4311744512
flashattn,float16,64,32,8,128,16,8192,9.922590,137438953472,2164260864
flashattn,float16,64,32,8,128,16,4096,4.927595,68719476736,1090519040
flashattn,float16,64,32,8,128,16,2048,2.510147,34359738368,553648128
flashattn,float16,64,32,8,128,16,1024,1.311918,17179869184,285212672
flashattn,float16,64,32,8,128,16,512,0.813875,8589934592,150994944
flashattn,float16,64,32,8,128,16,256,0.420938,4294967296,83886080
flashattn,float16,64,32,8,128,16,128,0.248568,2147483648,50331648
flashattn,float16,64,32,8,128,1,262144,OOM,0,0
flashattn,float16,64,32,8,128,1,131072,OOM,0,0
flashattn,float16,64,32,8,128,1,65536,36.972288,68719476736,17180917760
flashattn,float16,64,32,8,128,1,32768,18.565006,34359738368,8590983168
flashattn,float16,64,32,8,128,1,16384,9.397564,17179869184,4296015872
flashattn,float16,64,32,8,128,1,8192,4.721096,8589934592,2148532224
flashattn,float16,64,32,8,128,1,4096,2.399460,4294967296,1074790400
flashattn,float16,64,32,8,128,1,2048,1.260070,2147483648,537919488
flashattn,float16,64,32,8,128,1,1024,0.711747,1073741824,269484032
flashattn,float16,64,32,8,128,1,512,0.398041,536870912,135266304
flashattn,float16,64,32,8,128,1,256,0.240298,268435456,68157440
flashattn,float16,64,32,8,128,1,128,0.198054,134217728,34603008
flashattn,float16,16,32,8,128,32768,262144,OOM,0,0
flashattn,float16,16,32,8,128,32768,131072,17130.650195,1125899906842624,17179869184
flashattn,float16,16,32,8,128,32768,65536,7200.472559,562949953421312,12884901888
flashattn,float16,16,32,8,128,32768,32768,2281.702600,281474976710656,10737418240
flashattn,float16,16,32,8,128,16384,262144,19005.871680,1125899906842624,21474836480
flashattn,float16,16,32,8,128,16384,131072,9167.016504,562949953421312,12884901888
flashattn,float16,16,32,8,128,16384,65536,4207.075171,281474976710656,8589934592
flashattn,float16,16,32,8,128,16384,32768,1734.712164,140737488355328,6442450944
flashattn,float16,16,32,8,128,16384,16384,555.539761,70368744177664,5368709120
flashattn,float16,16,32,8,128,8192,262144,9552.967334,562949953421312,19327352832
flashattn,float16,16,32,8,128,8192,131072,4691.735400,281474976710656,10737418240
flashattn,float16,16,32,8,128,8192,65536,2260.194580,140737488355328,6442450944
flashattn,float16,16,32,8,128,8192,32768,1023.957135,70368744177664,4294967296
flashattn,float16,16,32,8,128,8192,16384,420.242180,35184372088832,3221225472
flashattn,float16,16,32,8,128,8192,8192,137.631744,17592186044416,2684354560
flashattn,float16,16,32,8,128,4096,262144,4726.204126,281474976710656,18253611008
flashattn,float16,16,32,8,128,4096,131072,2318.069495,140737488355328,9663676416
flashattn,float16,16,32,8,128,4096,65536,1141.460583,70368744177664,5368709120
flashattn,float16,16,32,8,128,4096,32768,547.807327,35184372088832,3221225472
flashattn,float16,16,32,8,128,4096,16384,246.575666,17592186044416,2147483648
flashattn,float16,16,32,8,128,4096,8192,103.514061,8796093022208,1610612736
flashattn,float16,16,32,8,128,4096,4096,34.673240,4398046511104,1342177280
flashattn,float16,16,32,8,128,2048,262144,2316.129724,140737488355328,17716740096
flashattn,float16,16,32,8,128,2048,131072,1144.936603,70368744177664,9126805504
flashattn,float16,16,32,8,128,2048,65536,563.262668,35184372088832,4831838208
flashattn,float16,16,32,8,128,2048,32768,276.037633,17592186044416,2684354560
flashattn,float16,16,32,8,128,2048,16384,132.947968,8796093022208,1610612736
flashattn,float16,16,32,8,128,2048,8192,60.797133,4398046511104,1073741824
flashattn,float16,16,32,8,128,2048,4096,25.980482,2199023255552,805306368
flashattn,float16,16,32,8,128,2048,2048,9.031080,1099511627776,671088640
flashattn,float16,16,32,8,128,1024,262144,1134.154199,70368744177664,17448304640
flashattn,float16,16,32,8,128,1024,131072,559.208643,35184372088832,8858370048
flashattn,float16,16,32,8,128,1024,65536,276.779056,17592186044416,4563402752
flashattn,float16,16,32,8,128,1024,32768,137.069006,8796093022208,2415919104
flashattn,float16,16,32,8,128,1024,16384,67.760435,4398046511104,1342177280
flashattn,float16,16,32,8,128,1024,8192,32.889030,2199023255552,805306368
flashattn,float16,16,32,8,128,1024,4096,15.248120,1099511627776,536870912
flashattn,float16,16,32,8,128,1024,2048,6.710973,549755813888,402653184
flashattn,float16,16,32,8,128,1024,1024,2.455649,274877906944,335544320
flashattn,float16,16,32,8,128,512,262144,569.335199,35184372088832,17314086912
flashattn,float16,16,32,8,128,512,131072,279.135641,17592186044416,8724152320
flashattn,float16,16,32,8,128,512,65536,137.711155,8796093022208,4429185024
flashattn,float16,16,32,8,128,512,32768,68.283290,4398046511104,2281701376
flashattn,float16,16,32,8,128,512,16384,34.000247,2199023255552,1207959552
flashattn,float16,16,32,8,128,512,8192,16.896239,1099511627776,671088640
flashattn,float16,16,32,8,128,512,4096,8.299494,549755813888,402653184
flashattn,float16,16,32,8,128,512,2048,3.966356,274877906944,268435456
flashattn,float16,16,32,8,128,512,1024,1.815040,137438953472,201326592
flashattn,float16,16,32,8,128,512,512,0.741547,68719476736,167772160
flashattn,float16,16,32,8,128,256,262144,290.760144,17592186044416,17246978048
flashattn,float16,16,32,8,128,256,131072,142.727782,8796093022208,8657043456
flashattn,float16,16,32,8,128,256,65536,70.132071,4398046511104,4362076160
flashattn,float16,16,32,8,128,256,32768,34.717201,2199023255552,2214592512
flashattn,float16,16,32,8,128,256,16384,17.214058,1099511627776,1140850688
flashattn,float16,16,32,8,128,256,8192,8.601009,549755813888,603979776
flashattn,float16,16,32,8,128,256,4096,4.306140,274877906944,335544320
flashattn,float16,16,32,8,128,256,2048,2.171021,137438953472,201326592
flashattn,float16,16,32,8,128,256,1024,1.096432,68719476736,134217728
flashattn,float16,16,32,8,128,256,512,0.553728,34359738368,100663296
flashattn,float16,16,32,8,128,256,256,0.283720,17179869184,83886080
flashattn,float16,16,32,8,128,128,262144,150.765517,8796093022208,17213423616
flashattn,float16,16,32,8,128,128,131072,73.802752,4398046511104,8623489024
flashattn,float16,16,32,8,128,128,65536,36.127744,2199023255552,4328521728
flashattn,float16,16,32,8,128,128,32768,17.885274,1099511627776,2181038080
flashattn,float16,16,32,8,128,128,16384,8.868067,549755813888,1107296256
flashattn,float16,16,32,8,128,128,8192,4.442599,274877906944,570425344
flashattn,float16,16,32,8,128,128,4096,2.280370,137438953472,301989888
flashattn,float16,16,32,8,128,128,2048,1.188901,68719476736,167772160
flashattn,float16,16,32,8,128,128,1024,0.637932,34359738368,100663296
flashattn,float16,16,32,8,128,128,512,0.346801,17179869184,67108864
flashattn,float16,16,32,8,128,128,256,0.214435,8589934592,50331648
flashattn,float16,16,32,8,128,128,128,0.158531,4294967296,41943040
flashattn,float16,16,32,8,128,64,262144,80.785561,4398046511104,17196646400
flashattn,float16,16,32,8,128,64,131072,39.753137,2199023255552,8606711808
flashattn,float16,16,32,8,128,64,65536,19.396529,1099511627776,4311744512
flashattn,float16,16,32,8,128,64,32768,9.583124,549755813888,2164260864
flashattn,float16,16,32,8,128,64,16384,4.802308,274877906944,1090519040
flashattn,float16,16,32,8,128,64,8192,2.449028,137438953472,553648128
flashattn,float16,16,32,8,128,64,4096,1.269548,68719476736,285212672
flashattn,float16,16,32,8,128,64,2048,0.694346,34359738368,150994944
flashattn,float16,16,32,8,128,64,1024,0.395481,17179869184,83886080
flashattn,float16,16,32,8,128,64,512,0.250437,8589934592,50331648
flashattn,float16,16,32,8,128,64,256,0.189718,4294967296,33554432
flashattn,float16,16,32,8,128,64,128,0.156587,2147483648,25165824
flashattn,float16,16,32,8,128,32,262144,81.679924,2199023255552,17188257792
flashattn,float16,16,32,8,128,32,131072,40.404295,1099511627776,8598323200
flashattn,float16,16,32,8,128,32,65536,19.906417,549755813888,4303355904
flashattn,float16,16,32,8,128,32,32768,9.838462,274877906944,2155872256
flashattn,float16,16,32,8,128,32,16384,4.905595,137438953472,1082130432
flashattn,float16,16,32,8,128,32,8192,2.476552,68719476736,545259520
flashattn,float16,16,32,8,128,32,4096,1.268786,34359738368,276824064
flashattn,float16,16,32,8,128,32,2048,0.683430,17179869184,142606336
flashattn,float16,16,32,8,128,32,1024,0.385298,8589934592,75497472
flashattn,float16,16,32,8,128,32,512,0.228523,4294967296,41943040
flashattn,float16,16,32,8,128,32,256,0.164239,2147483648,25165824
flashattn,float16,16,32,8,128,32,128,0.156602,1073741824,16777216
flashattn,float16,16,32,8,128,16,262144,81.223066,1099511627776,17184063488
flashattn,float16,16,32,8,128,16,131072,40.110776,549755813888,8594128896
flashattn,float16,16,32,8,128,16,65536,19.888770,274877906944,4299161600
flashattn,float16,16,32,8,128,16,32768,9.852482,137438953472,2151677952
flashattn,float16,16,32,8,128,16,16384,4.868799,68719476736,1077936128
flashattn,float16,16,32,8,128,16,8192,2.453517,34359738368,541065216
flashattn,float16,16,32,8,128,16,4096,1.254034,17179869184,272629760
flashattn,float16,16,32,8,128,16,2048,0.666331,8589934592,138412032
flashattn,float16,16,32,8,128,16,1024,0.375298,4294967296,71303168
flashattn,float16,16,32,8,128,16,512,0.230760,2147483648,37748736
flashattn,float16,16,32,8,128,16,256,0.177911,1073741824,20971520
flashattn,float16,16,32,8,128,16,128,0.172341,536870912,12582912
flashattn,float16,16,32,8,128,1,262144,20.040563,68719476736,17180131328
flashattn,float16,16,32,8,128,1,131072,9.993368,34359738368,8590196736
flashattn,float16,16,32,8,128,1,65536,5.095083,17179869184,4295229440
flashattn,float16,16,32,8,128,1,32768,2.670636,8589934592,2147745792
flashattn,float16,16,32,8,128,1,16384,1.413908,4294967296,1074003968
flashattn,float16,16,32,8,128,1,8192,0.771174,2147483648,537133056
flashattn,float16,16,32,8,128,1,4096,0.467223,1073741824,268697600
flashattn,float16,16,32,8,128,1,2048,0.306461,536870912,134479872
flashattn,float16,16,32,8,128,1,1024,0.274644,268435456,67371008
flashattn,float16,16,32,8,128,1,512,0.206933,134217728,33816576
flashattn,float16,16,32,8,128,1,256,0.205728,67108864,17039360
flashattn,float16,16,32,8,128,1,128,0.206226,33554432,8650752
flashattn,float16,4,32,8,128,32768,262144,9206.519092,562949953421312,6442450944
flashattn,float16,4,32,8,128,32768,131072,4277.159229,281474976710656,4294967296
flashattn,float16,4,32,8,128,32768,65536,1800.300848,140737488355328,3221225472
flashattn,float16,4,32,8,128,32768,32768,570.600037,70368744177664,2684354560
flashattn,float16,4,32,8,128,16384,262144,4699.931201,281474976710656,5368709120
flashattn,float16,4,32,8,128,16384,131072,2278.713562,140737488355328,3221225472
flashattn,float16,4,32,8,128,16384,65536,1050.526611,70368744177664,2147483648
flashattn,float16,4,32,8,128,16384,32768,434.543513,35184372088832,1610612736
flashattn,float16,4,32,8,128,16384,16384,139.238145,17592186044416,1342177280
flashattn,float16,4,32,8,128,8192,262144,2336.383801,140737488355328,4831838208
flashattn,float16,4,32,8,128,8192,131072,1151.096082,70368744177664,2684354560
flashattn,float16,4,32,8,128,8192,65536,559.166772,35184372088832,1610612736
flashattn,float16,4,32,8,128,8192,32768,256.244838,17592186044416,1073741824
flashattn,float16,4,32,8,128,8192,16384,105.537178,8796093022208,805306368
flashattn,float16,4,32,8,128,8192,8192,34.748310,4398046511104,671088640
flashattn,float16,4,32,8,128,4096,262144,1142.173535,70368744177664,4563402752
flashattn,float16,4,32,8,128,4096,131072,564.002249,35184372088832,2415919104
flashattn,float16,4,32,8,128,4096,65536,277.121539,17592186044416,1342177280
flashattn,float16,4,32,8,128,4096,32768,134.755995,8796093022208,805306368
flashattn,float16,4,32,8,128,4096,16384,62.161562,4398046511104,536870912
flashattn,float16,4,32,8,128,4096,8192,26.212326,2199023255552,402653184
flashattn,float16,4,32,8,128,4096,4096,8.711889,1099511627776,335544320
flashattn,float16,4,32,8,128,2048,262144,559.453799,35184372088832,4429185024
flashattn,float16,4,32,8,128,2048,131072,276.971877,17592186044416,2281701376
flashattn,float16,4,32,8,128,2048,65536,137.244006,8796093022208,1207959552
flashattn,float16,4,32,8,128,2048,32768,67.860019,4398046511104,671088640
flashattn,float16,4,32,8,128,2048,16384,33.116358,2199023255552,402653184
flashattn,float16,4,32,8,128,2048,8192,15.406328,1099511627776,268435456
flashattn,float16,4,32,8,128,2048,4096,6.571304,549755813888,201326592
flashattn,float16,4,32,8,128,2048,2048,2.285452,274877906944,167772160
flashattn,float16,4,32,8,128,1024,262144,274.159619,17592186044416,4362076160
flashattn,float16,4,32,8,128,1024,131072,135.493478,8796093022208,2214592512
flashattn,float16,4,32,8,128,1024,65536,67.234150,4398046511104,1140850688
flashattn,float16,4,32,8,128,1024,32768,33.478929,2199023255552,603979776
flashattn,float16,4,32,8,128,1024,16384,16.718285,1099511627776,335544320
flashattn,float16,4,32,8,128,1024,8192,8.283938,549755813888,201326592
flashattn,float16,4,32,8,128,1024,4096,3.877852,274877906944,134217728
flashattn,float16,4,32,8,128,1024,2048,1.712219,137438953472,100663296
flashattn,float16,4,32,8,128,1024,1024,0.694417,68719476736,83886080
flashattn,float16,4,32,8,128,512,262144,139.807641,8796093022208,4328521728
flashattn,float16,4,32,8,128,512,131072,68.918784,4398046511104,2181038080
flashattn,float16,4,32,8,128,512,65536,34.194602,2199023255552,1107296256
flashattn,float16,4,32,8,128,512,32768,17.069143,1099511627776,570425344
flashattn,float16,4,32,8,128,512,16384,8.573033,549755813888,301989888
flashattn,float16,4,32,8,128,512,8192,4.233339,274877906944,167772160
flashattn,float16,4,32,8,128,512,4096,2.117034,137438953472,100663296
flashattn,float16,4,32,8,128,512,2048,1.060126,68719476736,67108864
flashattn,float16,4,32,8,128,512,1024,0.535096,34359738368,50331648
flashattn,float16,4,32,8,128,512,512,0.276141,17179869184,41943040
flashattn,float16,4,32,8,128,256,262144,75.810509,4398046511104,4311744512
flashattn,float16,4,32,8,128,256,131072,37.024768,2199023255552,2164260864
flashattn,float16,4,32,8,128,256,65536,18.283222,1099511627776,1090519040
flashattn,float16,4,32,8,128,256,32768,9.131346,549755813888,553648128
flashattn,float16,4,32,8,128,256,16384,4.571859,274877906944,285212672
flashattn,float16,4,32,8,128,256,8192,2.323109,137438953472,150994944
flashattn,float16,4,32,8,128,256,4096,1.191509,68719476736,83886080
flashattn,float16,4,32,8,128,256,2048,0.633758,34359738368,50331648
flashattn,float16,4,32,8,128,256,1024,0.346174,17179869184,33554432
flashattn,float16,4,32,8,128,256,512,0.207439,8589934592,25165824
flashattn,float16,4,32,8,128,256,256,0.152329,4294967296,20971520
flashattn,float16,4,32,8,128,128,262144,43.824796,2199023255552,4303355904
flashattn,float16,4,32,8,128,128,131072,20.993771,1099511627776,2155872256
flashattn,float16,4,32,8,128,128,65536,10.393558,549755813888,1082130432
flashattn,float16,4,32,8,128,128,32768,5.214016,274877906944,545259520
flashattn,float16,4,32,8,128,128,16384,2.653502,137438953472,276824064
flashattn,float16,4,32,8,128,128,8192,1.396004,68719476736,142606336
flashattn,float16,4,32,8,128,128,4096,0.726020,34359738368,75497472
flashattn,float16,4,32,8,128,128,2048,0.405264,17179869184,41943040
flashattn,float16,4,32,8,128,128,1024,0.248551,8589934592,25165824
flashattn,float16,4,32,8,128,128,512,0.177324,4294967296,16777216
flashattn,float16,4,32,8,128,128,256,0.153883,2147483648,12582912
flashattn,float16,4,32,8,128,128,128,0.161676,1073741824,10485760
flashattn,float16,4,32,8,128,64,262144,18.118601,1099511627776,4299161600
flashattn,float16,4,32,8,128,64,131072,9.099748,549755813888,2151677952
flashattn,float16,4,32,8,128,64,65536,4.639558,274877906944,1077936128
flashattn,float16,4,32,8,128,64,32768,2.416964,137438953472,541065216
flashattn,float16,4,32,8,128,64,16384,1.261749,68719476736,272629760
flashattn,float16,4,32,8,128,64,8192,0.699310,34359738368,138412032
flashattn,float16,4,32,8,128,64,4096,0.428294,17179869184,71303168
flashattn,float16,4,32,8,128,64,2048,0.299327,8589934592,37748736
flashattn,float16,4,32,8,128,64,1024,0.172884,4294967296,20971520
flashattn,float16,4,32,8,128,64,512,0.153020,2147483648,12582912
flashattn,float16,4,32,8,128,64,256,0.153785,1073741824,8388608
flashattn,float16,4,32,8,128,64,128,0.152832,536870912,6291456
flashattn,float16,4,32,8,128,32,262144,17.626489,549755813888,4297064448
flashattn,float16,4,32,8,128,32,131072,8.864543,274877906944,2149580800
flashattn,float16,4,32,8,128,32,65536,4.497548,137438953472,1075838976
flashattn,float16,4,32,8,128,32,32768,2.353795,68719476736,538968064
flashattn,float16,4,32,8,128,32,16384,1.223138,34359738368,270532608
flashattn,float16,4,32,8,128,32,8192,0.679288,17179869184,136314880
flashattn,float16,4,32,8,128,32,4096,0.426273,8589934592,69206016
flashattn,float16,4,32,8,128,32,2048,0.296129,4294967296,35651584
flashattn,float16,4,32,8,128,32,1024,0.194455,2147483648,18874368
flashattn,float16,4,32,8,128,32,512,0.153877,1073741824,10485760
flashattn,float16,4,32,8,128,32,256,0.155669,536870912,6291456
flashattn,float16,4,32,8,128,32,128,0.154716,268435456,4194304
flashattn,float16,4,32,8,128,16,262144,17.300914,274877906944,4296015872
flashattn,float16,4,32,8,128,16,131072,8.694652,137438953472,2148532224
flashattn,float16,4,32,8,128,16,65536,4.416544,68719476736,1074790400
flashattn,float16,4,32,8,128,16,32768,2.290922,34359738368,537919488
flashattn,float16,4,32,8,128,16,16384,1.190003,17179869184,269484032
flashattn,float16,4,32,8,128,16,8192,0.654638,8589934592,135266304
flashattn,float16,4,32,8,128,16,4096,0.393236,4294967296,68157440
flashattn,float16,4,32,8,128,16,2048,0.265056,2147483648,34603008
flashattn,float16,4,32,8,128,16,1024,0.170461,1073741824,17825792
flashattn,float16,4,32,8,128,16,512,0.153106,536870912,9437184
flashattn,float16,4,32,8,128,16,256,0.153091,268435456,5242880
flashattn,float16,4,32,8,128,16,128,0.162971,134217728,3145728
flashattn,float16,4,32,8,128,1,262144,5.022175,17179869184,4295032832
flashattn,float16,4,32,8,128,1,131072,2.566236,8589934592,2147549184
flashattn,float16,4,32,8,128,1,65536,1.358826,4294967296,1073807360
flashattn,float16,4,32,8,128,1,32768,0.751121,2147483648,536936448
flashattn,float16,4,32,8,128,1,16384,0.442793,1073741824,268500992
flashattn,float16,4,32,8,128,1,8192,0.289035,536870912,134283264
flashattn,float16,4,32,8,128,1,4096,0.205525,268435456,67174400
flashattn,float16,4,32,8,128,1,2048,0.188446,134217728,33619968
flashattn,float16,4,32,8,128,1,1024,0.190293,67108864,16842752
flashattn,float16,4,32,8,128,1,512,0.199299,33554432,8454144
flashattn,float16,4,32,8,128,1,256,0.187169,16777216,4259840
flashattn,float16,4,32,8,128,1,128,0.183874,8388608,2162688
flashattn,float16,1,32,8,128,32768,262144,2269.521167,140737488355328,1610612736
flashattn,float16,1,32,8,128,32768,131072,1063.926941,70368744177664,1073741824
flashattn,float16,1,32,8,128,32768,65536,447.781938,35184372088832,805306368
flashattn,float16,1,32,8,128,32768,32768,141.354238,17592186044416,671088640
flashattn,float16,1,32,8,128,16384,262144,1149.569958,70368744177664,1342177280
flashattn,float16,1,32,8,128,16384,131072,558.293048,35184372088832,805306368
flashattn,float16,1,32,8,128,16384,65536,259.893810,17592186044416,536870912
flashattn,float16,1,32,8,128,16384,32768,107.467417,8796093022208,402653184
flashattn,float16,1,32,8,128,16384,16384,33.971268,4398046511104,335544320
flashattn,float16,1,32,8,128,8192,262144,567.199335,35184372088832,1207959552
flashattn,float16,1,32,8,128,8192,131072,279.406233,17592186044416,671088640
flashattn,float16,1,32,8,128,8192,65536,135.996571,8796093022208,402653184
flashattn,float16,1,32,8,128,8192,32768,63.299328,4398046511104,268435456
flashattn,float16,1,32,8,128,8192,16384,25.754650,2199023255552,201326592
flashattn,float16,1,32,8,128,8192,8192,8.502958,1099511627776,167772160
flashattn,float16,1,32,8,128,4096,262144,270.364262,17592186044416,1140850688
flashattn,float16,1,32,8,128,4096,131072,133.699532,8796093022208,603979776
flashattn,float16,1,32,8,128,4096,65536,65.934232,4398046511104,335544320
flashattn,float16,1,32,8,128,4096,32768,32.235136,2199023255552,201326592
flashattn,float16,1,32,8,128,4096,16384,15.148552,1099511627776,134217728
flashattn,float16,1,32,8,128,4096,8192,6.433878,549755813888,100663296
flashattn,float16,1,32,8,128,4096,4096,2.281460,274877906944,83886080
flashattn,float16,1,32,8,128,2048,262144,134.904473,8796093022208,1107296256
flashattn,float16,1,32,8,128,2048,131072,67.041377,4398046511104,570425344
flashattn,float16,1,32,8,128,2048,65536,33.364332,2199023255552,301989888
flashattn,float16,1,32,8,128,2048,32768,16.537718,1099511627776,167772160
flashattn,float16,1,32,8,128,2048,16384,8.081846,549755813888,100663296
flashattn,float16,1,32,8,128,2048,8192,3.842720,274877906944,67108864
flashattn,float16,1,32,8,128,2048,4096,1.735176,137438953472,50331648
flashattn,float16,1,32,8,128,2048,2048,0.696923,68719476736,41943040
