op_name,dtype,M,K,N,time_ms,flops,bytes
matmul,float16,1024,512,8192,0.236155,8589934592,26214400
matmul,float16,1024,512,4096,0.113212,4294967296,13631488
matmul,float16,1024,512,2048,0.065271,2147483648,7340032
matmul,float16,1024,512,1024,0.041640,1073741824,4194304
matmul,float16,1024,512,512,0.037469,536870912,2621440
matmul,float16,512,8192,8192,1.486476,68719476736,150994944
matmul,float16,512,8192,4096,0.672159,34359738368,79691776
matmul,float16,512,8192,2048,0.351376,17179869184,44040192
matmul,float16,512,8192,1024,0.199645,8589934592,26214400
matmul,float16,512,8192,512,0.126469,4294967296,17301504
matmul,float16,512,4096,8192,0.679248,34359738368,79691776
matmul,float16,512,4096,4096,0.354430,17179869184,41943040
matmul,float16,512,4096,2048,0.186438,8589934592,23068672
matmul,float16,512,4096,1024,0.110389,4294967296,13631488
matmul,float16,512,4096,512,0.068593,2147483648,8912896
matmul,float16,512,2048,8192,0.355768,17179869184,44040192
matmul,float16,512,2048,4096,0.196228,8589934592,23068672
matmul,float16,512,2048,2048,0.105465,4294967296,12582912
matmul,float16,512,2048,1024,0.062892,2147483648,7340032
matmul,float16,512,2048,512,0.060310,1073741824,4718592
matmul,float16,512,1024,8192,0.190705,8589934592,26214400
matmul,float16,512,1024,4096,0.108042,4294967296,13631488
matmul,float16,512,1024,2048,0.065174,2147483648,7340032
matmul,float16,512,1024,1024,0.041939,1073741824,4194304
matmul,float16,512,1024,512,0.049242,536870912,2621440
matmul,float16,512,512,8192,0.129432,4294967296,17301504
matmul,float16,512,512,4096,0.066114,2147483648,8912896
matmul,float16,512,512,2048,0.051930,1073741824,4718592
matmul,float16,512,512,1024,0.034513,536870912,2621440
matmul,float16,512,512,512,0.033834,268435456,1572864
matmul,float16,256,8192,8192,0.617851,34359738368,142606336
matmul,float16,256,8192,4096,0.387065,17179869184,73400320
matmul,float16,256,8192,2048,0.194992,8589934592,38797312
matmul,float16,256,8192,1024,0.126452,4294967296,21495808
matmul,float16,256,8192,512,0.065927,2147483648,12845056
matmul,float16,256,4096,8192,0.344202,17179869184,73400320
matmul,float16,256,4096,4096,0.231027,8589934592,37748736
matmul,float16,256,4096,2048,0.107270,4294967296,19922944
matmul,float16,256,4096,1024,0.082115,2147483648,11010048
matmul,float16,256,4096,512,0.046070,1073741824,6553600
matmul,float16,256,2048,8192,0.181393,8589934592,38797312
matmul,float16,256,2048,4096,0.137565,4294967296,19922944
matmul,float16,256,2048,2048,0.068747,2147483648,10485760
matmul,float16,256,2048,1024,0.044377,1073741824,5767168
matmul,float16,256,2048,512,0.040408,536870912,3407872
matmul,float16,256,1024,8192,0.098832,4294967296,21495808
matmul,float16,256,1024,4096,0.070361,2147483648,11010048
matmul,float16,256,1024,2048,0.042993,1073741824,5767168
matmul,float16,256,1024,1024,0.035699,536870912,3145728
matmul,float16,256,1024,512,0.038085,268435456,1835008
matmul,float16,256,512,8192,0.062521,2147483648,12845056
matmul,float16,256,512,4096,0.053779,1073741824,6553600
matmul,float16,256,512,2048,0.034725,536870912,3407872
matmul,float16,256,512,1024,0.042072,268435456,1835008
matmul,float16,256,512,512,0.049497,134217728,1048576
matmul,float16,128,8192,8192,0.318176,17179869184,138412032
matmul,float16,128,8192,4096,0.179762,8589934592,70254592
matmul,float16,128,8192,2048,0.132346,4294967296,36175872
matmul,float16,128,8192,1024,0.100615,2147483648,19136512
matmul,float16,128,8192,512,0.046471,1073741824,10616832
matmul,float16,128,4096,8192,0.183393,8589934592,70254592
matmul,float16,128,4096,4096,0.103427,4294967296,35651584
matmul,float16,128,4096,2048,0.081796,2147483648,18350080
matmul,float16,128,4096,1024,0.064344,1073741824,9699328
matmul,float16,128,4096,512,0.050782,536870912,5373952
matmul,float16,128,2048,8192,0.104808,4294967296,36175872
matmul,float16,128,2048,4096,0.062225,2147483648,18350080
matmul,float16,128,2048,2048,0.054311,1073741824,9437184
matmul,float16,128,2048,1024,0.037083,536870912,4980736
matmul,float16,128,2048,512,0.042615,268435456,2752512
matmul,float16,128,1024,8192,0.062051,2147483648,19136512
matmul,float16,128,1024,4096,0.041371,1073741824,9699328
matmul,float16,128,1024,2048,0.033950,536870912,4980736
matmul,float16,128,1024,1024,0.036712,268435456,2621440
matmul,float16,128,1024,512,0.054110,134217728,1441792
matmul,float16,128,512,8192,0.048714,1073741824,10616832
matmul,float16,128,512,4096,0.034299,536870912,5373952
matmul,float16,128,512,2048,0.039667,268435456,2752512
matmul,float16,128,512,1024,0.036153,134217728,1441792
matmul,float16,128,512,512,0.043089,67108864,786432
matmul,float16,64,8192,8192,0.215823,8589934592,136314880
matmul,float16,64,8192,4096,0.121211,4294967296,68681728
matmul,float16,64,8192,2048,0.076207,2147483648,34865152
matmul,float16,64,8192,1024,0.053517,1073741824,17956864
matmul,float16,64,8192,512,0.044202,536870912,9502720
matmul,float16,64,4096,8192,0.121868,4294967296,68681728
matmul,float16,64,4096,4096,0.071743,2147483648,34603008
matmul,float16,64,4096,2048,0.052688,1073741824,17563648
matmul,float16,64,4096,1024,0.047596,536870912,9043968
matmul,float16,64,4096,512,0.046551,268435456,4784128
matmul,float16,64,2048,8192,0.073752,2147483648,34865152
matmul,float16,64,2048,4096,0.048236,1073741824,17563648
matmul,float16,64,2048,2048,0.041215,536870912,8912896
matmul,float16,64,2048,1024,0.044143,268435456,4587520
matmul,float16,64,2048,512,0.042229,134217728,2424832
matmul,float16,64,1024,8192,0.050408,1073741824,17956864
matmul,float16,64,1024,4096,0.036934,536870912,9043968
matmul,float16,64,1024,2048,0.040576,268435456,4587520
matmul,float16,64,1024,1024,0.041711,134217728,2359296
matmul,float16,64,1024,512,0.051484,67108864,1245184
matmul,float16,64,512,8192,0.046960,536870912,9502720
matmul,float16,64,512,4096,0.034615,268435456,4784128
matmul,float16,64,512,2048,0.038868,134217728,2424832
matmul,float16,64,512,1024,0.035959,67108864,1245184
matmul,float16,64,512,512,0.035550,33554432,655360
matmul,float16,32,8192,8192,0.211893,4294967296,135266304
matmul,float16,32,8192,4096,0.120389,2147483648,67895296
matmul,float16,32,8192,2048,0.076474,1073741824,34209792
matmul,float16,32,8192,1024,0.050679,536870912,17367040
matmul,float16,32,8192,512,0.042378,268435456,8945664
matmul,float16,32,4096,8192,0.118665,2147483648,67895296
matmul,float16,32,4096,4096,0.072102,1073741824,34078720
matmul,float16,32,4096,2048,0.053576,536870912,17170432
matmul,float16,32,4096,1024,0.039374,268435456,8716288
matmul,float16,32,4096,512,0.042022,134217728,4489216
matmul,float16,32,2048,8192,0.071775,1073741824,34209792
matmul,float16,32,2048,4096,0.047935,536870912,17170432
matmul,float16,32,2048,2048,0.041212,268435456,8650752
matmul,float16,32,2048,1024,0.046291,134217728,4390912
matmul,float16,32,2048,512,0.042014,67108864,2260992
matmul,float16,32,1024,8192,0.047283,536870912,17367040
matmul,float16,32,1024,4096,0.039880,268435456,8716288
matmul,float16,32,1024,2048,0.049903,134217728,4390912
matmul,float16,32,1024,1024,0.040422,67108864,2228224
matmul,float16,32,1024,512,0.043451,33554432,1146880
matmul,float16,32,512,8192,0.045762,268435456,8945664
matmul,float16,32,512,4096,0.049197,134217728,4489216
matmul,float16,32,512,2048,0.043155,67108864,2260992
matmul,float16,32,512,1024,0.036016,33554432,1146880
matmul,float16,32,512,512,0.043816,16777216,589824
matmul,float16,16,8192,8192,0.211182,2147483648,134742016
matmul,float16,16,8192,4096,0.118043,1073741824,67502080
matmul,float16,16,8192,2048,0.077743,536870912,33882112
matmul,float16,16,8192,1024,0.051014,268435456,17072128
matmul,float16,16,8192,512,0.055413,134217728,8667136
matmul,float16,16,4096,8192,0.116946,1073741824,67502080
matmul,float16,16,4096,4096,0.071328,536870912,33816576
matmul,float16,16,4096,2048,0.058403,268435456,16973824
matmul,float16,16,4096,1024,0.041671,134217728,8552448
matmul,float16,16,4096,512,0.039700,67108864,4341760
matmul,float16,16,2048,8192,0.072724,536870912,33882112
matmul,float16,16,2048,4096,0.046283,268435456,16973824
matmul,float16,16,2048,2048,0.040857,134217728,8519680
matmul,float16,16,2048,1024,0.042987,67108864,4292608
matmul,float16,16,2048,512,0.054590,33554432,2179072
matmul,float16,16,1024,8192,0.049730,268435456,17072128
matmul,float16,16,1024,4096,0.037064,134217728,8552448
matmul,float16,16,1024,2048,0.034682,67108864,4292608
matmul,float16,16,1024,1024,0.040411,33554432,2162688
matmul,float16,16,1024,512,0.040814,16777216,1097728
matmul,float16,16,512,8192,0.045326,134217728,8667136
matmul,float16,16,512,4096,0.042014,67108864,4341760
matmul,float16,16,512,2048,0.041714,33554432,2179072
matmul,float16,16,512,1024,0.041124,16777216,1097728
matmul,float16,16,512,512,0.040892,8388608,557056
matmul,float16,8,8192,8192,0.209285,1073741824,134479872
matmul,float16,8,8192,4096,0.117462,536870912,67305472
matmul,float16,8,8192,2048,0.077463,268435456,33718272
matmul,float16,8,8192,1024,0.050824,134217728,16924672
matmul,float16,8,8192,512,0.054638,67108864,8527872
matmul,float16,8,4096,8192,0.117018,536870912,67305472
matmul,float16,8,4096,4096,0.070893,268435456,33685504
matmul,float16,8,4096,2048,0.058451,134217728,16875520
matmul,float16,8,4096,1024,0.043112,67108864,8470528
matmul,float16,8,4096,512,0.054991,33554432,4268032
matmul,float16,8,2048,8192,0.070842,268435456,33718272
matmul,float16,8,2048,4096,0.046136,134217728,16875520
matmul,float16,8,2048,2048,0.040360,67108864,8454144
matmul,float16,8,2048,1024,0.057692,33554432,4243456
matmul,float16,8,2048,512,0.040889,16777216,2138112
matmul,float16,8,1024,8192,0.047756,134217728,16924672
matmul,float16,8,1024,4096,0.047837,67108864,8470528
matmul,float16,8,1024,2048,0.037995,33554432,4243456
matmul,float16,8,1024,1024,0.047312,16777216,2129920
matmul,float16,8,1024,512,0.056759,8388608,1073152
matmul,float16,8,512,8192,0.036695,67108864,8527872
matmul,float16,8,512,4096,0.042213,33554432,4268032
matmul,float16,8,512,2048,0.052368,16777216,2138112
matmul,float16,8,512,1024,0.040957,8388608,1073152
matmul,float16,8,512,512,0.040148,4194304,540672
matmul,float16,4,8192,8192,0.211680,536870912,134348800
matmul,float16,4,8192,4096,0.117822,268435456,67207168
matmul,float16,4,8192,2048,0.076962,134217728,33636352
matmul,float16,4,8192,1024,0.049464,67108864,16850944
matmul,float16,4,8192,512,0.047977,33554432,8458240
matmul,float16,4,4096,8192,0.117045,268435456,67207168
matmul,float16,4,4096,4096,0.070744,134217728,33619968
matmul,float16,4,4096,2048,0.058995,67108864,16826368
matmul,float16,4,4096,1024,0.057112,33554432,8429568
matmul,float16,4,4096,512,0.038291,16777216,4231168
matmul,float16,4,2048,8192,0.071786,134217728,33636352
matmul,float16,4,2048,4096,0.046742,67108864,16826368
matmul,float16,4,2048,2048,0.040254,33554432,8421376
matmul,float16,4,2048,1024,0.046957,16777216,4218880
matmul,float16,4,2048,512,0.044956,8388608,2117632
matmul,float16,4,1024,8192,0.055651,67108864,16850944
matmul,float16,4,1024,4096,0.035508,33554432,8429568
matmul,float16,4,1024,2048,0.049300,16777216,4218880
matmul,float16,4,1024,1024,0.039692,8388608,2113536
matmul,float16,4,1024,512,0.052600,4194304,1060864
matmul,float16,4,512,8192,0.049147,33554432,8458240
matmul,float16,4,512,4096,0.042666,16777216,4231168
matmul,float16,4,512,2048,0.042203,8388608,2117632
matmul,float16,4,512,1024,0.056927,4194304,1060864
matmul,float16,4,512,512,0.035853,2097152,532480
matmul,float16,2,8192,8192,0.210832,268435456,134283264
matmul,float16,2,8192,4096,0.118009,134217728,67158016
matmul,float16,2,8192,2048,0.076575,67108864,33595392
matmul,float16,2,8192,1024,0.081155,33554432,16814080
matmul,float16,2,8192,512,0.038654,16777216,8423424
matmul,float16,2,4096,8192,0.117467,134217728,67158016
matmul,float16,2,4096,4096,0.071269,67108864,33587200
matmul,float16,2,4096,2048,0.058913,33554432,16801792
matmul,float16,2,4096,1024,0.042985,16777216,8409088
matmul,float16,2,4096,512,0.038900,8388608,4212736
matmul,float16,2,2048,8192,0.070149,67108864,33595392
matmul,float16,2,2048,4096,0.046754,33554432,16801792
matmul,float16,2,2048,2048,0.040711,16777216,8404992
matmul,float16,2,2048,1024,0.057674,8388608,4206592
matmul,float16,2,2048,512,0.047535,4194304,2107392
matmul,float16,2,1024,8192,0.047304,33554432,16814080
matmul,float16,2,1024,4096,0.048671,16777216,8409088
matmul,float16,2,1024,2048,0.034588,8388608,4206592
matmul,float16,2,1024,1024,0.041663,4194304,2105344
matmul,float16,2,1024,512,0.035513,2097152,1054720
matmul,float16,2,512,8192,0.042119,16777216,8423424
matmul,float16,2,512,4096,0.041923,8388608,4212736
matmul,float16,2,512,2048,0.059869,4194304,2107392
matmul,float16,2,512,1024,0.038818,2097152,1054720
matmul,float16,2,512,512,0.035354,1048576,528384
matmul,float16,1,8192,8192,0.222793,134217728,134250496
matmul,float16,1,8192,4096,0.117653,67108864,67133440
matmul,float16,1,8192,2048,0.075571,33554432,33574912
matmul,float16,1,8192,1024,0.054383,16777216,16795648
matmul,float16,1,8192,512,0.038276,8388608,8406016
matmul,float16,1,4096,8192,0.136783,67108864,67133440
matmul,float16,1,4096,4096,0.069831,33554432,33570816
matmul,float16,1,4096,2048,0.051909,16777216,16789504
matmul,float16,1,4096,1024,0.041436,8388608,8398848
matmul,float16,1,4096,512,0.037340,4194304,4203520
matmul,float16,1,2048,8192,0.084415,33554432,33574912
matmul,float16,1,2048,4096,0.049013,16777216,16789504
matmul,float16,1,2048,2048,0.041010,8388608,8396800
matmul,float16,1,2048,1024,0.043583,4194304,4200448
matmul,float16,1,2048,512,0.033187,2097152,2102272
matmul,float16,1,1024,8192,0.048428,16777216,16795648
matmul,float16,1,1024,4096,0.047605,8388608,8398848
matmul,float16,1,1024,2048,0.035296,4194304,4200448
matmul,float16,1,1024,1024,0.033221,2097152,2101248
matmul,float16,1,1024,512,0.033515,1048576,1051648
matmul,float16,1,512,8192,0.047829,8388608,8406016
matmul,float16,1,512,4096,0.033769,4194304,4203520
matmul,float16,1,512,2048,0.036336,2097152,2102272
matmul,float16,1,512,1024,0.033278,1048576,1051648
matmul,float16,1,512,512,0.033566,524288,526336
matmul,bfloat16,32768,8192,8192,70.604624,4398046511104,1207959552
matmul,bfloat16,32768,8192,4096,37.799294,2199023255552,872415232
matmul,bfloat16,32768,8192,2048,19.256350,1099511627776,704643072
matmul,bfloat16,32768,8192,1024,9.952649,549755813888,620756992
matmul,bfloat16,32768,8192,512,4.989086,274877906944,578813952
matmul,bfloat16,32768,4096,8192,38.643033,2199023255552,872415232
matmul,bfloat16,32768,4096,4096,19.595846,1099511627776,570425344
matmul,bfloat16,32768,4096,2048,9.989982,549755813888,419430400
matmul,bfloat16,32768,4096,1024,5.037796,274877906944,343932928
matmul,bfloat16,32768,4096,512,2.575635,137438953472,306184192
matmul,bfloat16,32768,2048,8192,19.863735,1099511627776,704643072
matmul,bfloat16,32768,2048,4096,10.046367,549755813888,419430400
matmul,bfloat16,32768,2048,2048,5.133099,274877906944,276824064
matmul,bfloat16,32768,2048,1024,2.613910,137438953472,205520896
matmul,bfloat16,32768,2048,512,1.336081,68719476736,169869312
matmul,bfloat16,32768,1024,8192,10.321837,549755813888,620756992
matmul,bfloat16,32768,1024,4096,5.189917,274877906944,343932928
matmul,bfloat16,32768,1024,2048,2.661179,137438953472,205520896
matmul,bfloat16,32768,1024,1024,1.388485,68719476736,136314880
matmul,bfloat16,32768,1024,512,0.700601,34359738368,101711872
matmul,bfloat16,32768,512,8192,5.515735,274877906944,578813952
matmul,bfloat16,32768,512,4096,2.785836,137438953472,306184192
matmul,bfloat16,32768,512,2048,1.427872,68719476736,169869312
matmul,bfloat16,32768,512,1024,0.760223,34359738368,101711872
matmul,bfloat16,32768,512,512,0.366903,17179869184,67633152
matmul,bfloat16,16384,8192,8192,39.678508,2199023255552,671088640
matmul,bfloat16,16384,8192,4096,20.206020,1099511627776,469762048
matmul,bfloat16,16384,8192,2048,10.249257,549755813888,369098752
matmul,bfloat16,16384,8192,1024,5.234938,274877906944,318767104
matmul,bfloat16,16384,8192,512,2.708479,137438953472,293601280
matmul,bfloat16,16384,4096,8192,20.149515,1099511627776,469762048
matmul,bfloat16,16384,4096,4096,10.249558,549755813888,301989888
matmul,bfloat16,16384,4096,2048,5.250473,274877906944,218103808
matmul,bfloat16,16384,4096,1024,2.655469,137438953472,176160768
matmul,bfloat16,16384,4096,512,1.364310,68719476736,155189248
matmul,bfloat16,16384,2048,8192,10.291253,549755813888,369098752
matmul,bfloat16,16384,2048,4096,5.223726,274877906944,218103808
matmul,bfloat16,16384,2048,2048,2.691318,137438953472,142606336
matmul,bfloat16,16384,2048,1024,1.384868,68719476736,104857600
matmul,bfloat16,16384,2048,512,0.702935,34359738368,85983232
matmul,bfloat16,16384,1024,8192,5.301333,274877906944,318767104
matmul,bfloat16,16384,1024,4096,2.681100,137438953472,176160768
matmul,bfloat16,16384,1024,2048,1.406236,68719476736,104857600
matmul,bfloat16,16384,1024,1024,0.740507,34359738368,69206016
matmul,bfloat16,16384,1024,512,0.362709,17179869184,51380224
matmul,bfloat16,16384,512,8192,2.826252,137438953472,293601280
matmul,bfloat16,16384,512,4096,1.451893,68719476736,155189248
matmul,bfloat16,16384,512,2048,0.768261,34359738368,85983232
matmul,bfloat16,16384,512,1024,0.412111,17179869184,51380224
matmul,bfloat16,16384,512,512,0.196811,8589934592,34078720
matmul,bfloat16,8192,8192,8192,20.294552,1099511627776,402653184
matmul,bfloat16,8192,8192,4096,10.649606,549755813888,268435456
matmul,bfloat16,8192,8192,2048,5.278717,274877906944,201326592
matmul,bfloat16,8192,8192,1024,2.652859,137438953472,167772160
matmul,bfloat16,8192,8192,512,1.367583,68719476736,150994944
matmul,bfloat16,8192,4096,8192,10.310576,549755813888,268435456
matmul,bfloat16,8192,4096,4096,5.365619,274877906944,167772160
matmul,bfloat16,8192,4096,2048,2.677127,137438953472,117440512
matmul,bfloat16,8192,4096,1024,1.345129,68719476736,92274688
matmul,bfloat16,8192,4096,512,0.703485,34359738368,79691776
matmul,bfloat16,8192,2048,8192,5.256370,274877906944,201326592
matmul,bfloat16,8192,2048,4096,2.704372,137438953472,117440512
matmul,bfloat16,8192,2048,2048,1.373126,68719476736,75497472
matmul,bfloat16,8192,2048,1024,0.694933,34359738368,54525952
matmul,bfloat16,8192,2048,512,0.372176,17179869184,44040192
matmul,bfloat16,8192,1024,8192,2.712947,137438953472,167772160
matmul,bfloat16,8192,1024,4096,1.390768,68719476736,92274688
matmul,bfloat16,8192,1024,2048,0.724667,34359738368,54525952
matmul,bfloat16,8192,1024,1024,0.362552,17179869184,35651584
matmul,bfloat16,8192,1024,512,0.196133,8589934592,26214400
matmul,bfloat16,8192,512,8192,1.450394,68719476736,150994944
matmul,bfloat16,8192,512,4096,0.762497,34359738368,79691776
matmul,bfloat16,8192,512,2048,0.402872,17179869184,44040192
matmul,bfloat16,8192,512,1024,0.197374,8589934592,26214400
matmul,bfloat16,8192,512,512,0.108098,4294967296,17301504
matmul,bfloat16,4096,8192,8192,10.536055,549755813888,268435456
matmul,bfloat16,4096,8192,4096,5.483116,274877906944,167772160
